first_name,last_name,email,city,rental_id,rental_date,return_date,payment_id,amount,rental_duration
lois,butler,lois.butler@sakilacustomer.org,bandar seri begawan,14132,2005-08-21 01:43:58,2005-08-26 20:16:58,2497,0.99,5
lois,butler,lois.butler@sakilacustomer.org,bandar seri begawan,14888,2005-08-22 04:09:18,2005-08-23 07:34:18,2498,2.99,1
lois,butler,lois.butler@sakilacustomer.org,bandar seri begawan,15122,2005-08-22 12:47:45,2005-08-29 13:18:45,2499,1.99,7
lois,butler,lois.butler@sakilacustomer.org,bandar seri begawan,15341,2005-08-22 20:56:31,2005-08-30 17:25:31,2500,4.99,8
lois,butler,lois.butler@sakilacustomer.org,bandar seri begawan,15707,2005-08-23 10:35:45,2005-08-27 10:57:45,2501,1.99,4
lois,butler,lois.butler@sakilacustomer.org,bandar seri begawan,15886,2005-08-23 16:50:53,2005-08-26 15:38:53,2502,4.99,3
tina,simmons,tina.simmons@sakilacustomer.org,goiânia,271,2005-05-26 16:22:01,2005-06-03 17:30:01,2504,5.99,8
tina,simmons,tina.simmons@sakilacustomer.org,goiânia,456,2005-05-27 19:50:06,2005-06-02 22:14:06,2505,4.99,6
tina,simmons,tina.simmons@sakilacustomer.org,goiânia,2084,2005-06-17 17:17:19,2005-06-22 14:57:19,2506,4.99,5
tina,simmons,tina.simmons@sakilacustomer.org,goiânia,2521,2005-06-19 00:41:08,2005-06-22 00:40:08,2507,0.99,3
tina,simmons,tina.simmons@sakilacustomer.org,goiânia,2740,2005-06-19 15:59:04,2005-06-28 12:18:04,2508,8.99,9
tina,simmons,tina.simmons@sakilacustomer.org,goiânia,3595,2005-07-06 04:59:49,2005-07-15 06:26:49,2509,8.99,9
tina,simmons,tina.simmons@sakilacustomer.org,goiânia,3716,2005-07-06 10:52:32,2005-07-14 08:45:32,2510,7.99,8
tina,simmons,tina.simmons@sakilacustomer.org,goiânia,4360,2005-07-07 19:31:12,2005-07-10 23:11:12,2511,2.99,3
tina,simmons,tina.simmons@sakilacustomer.org,goiânia,4828,2005-07-08 17:52:29,2005-07-11 14:35:29,2512,4.99,3
tina,simmons,tina.simmons@sakilacustomer.org,goiânia,5497,2005-07-10 00:23:23,2005-07-16 03:54:23,2513,5.99,6
tina,simmons,tina.simmons@sakilacustomer.org,goiânia,5620,2005-07-10 05:30:52,2005-07-16 04:13:52,2514,7.99,6
tina,simmons,tina.simmons@sakilacustomer.org,goiânia,5792,2005-07-10 14:22:19,2005-07-19 09:08:19,2515,6.99,9
tina,simmons,tina.simmons@sakilacustomer.org,goiânia,5919,2005-07-10 21:32:14,2005-07-12 16:47:14,2516,2.99,2
tina,simmons,tina.simmons@sakilacustomer.org,goiânia,6158,2005-07-11 09:50:24,2005-07-13 04:49:24,2517,0.99,2
tina,simmons,tina.simmons@sakilacustomer.org,goiânia,6277,2005-07-11 16:19:01,2005-07-18 21:00:01,2518,6.99,7
tina,simmons,tina.simmons@sakilacustomer.org,goiânia,7073,2005-07-27 04:03:26,2005-08-03 05:50:26,2519,4.99,7
tina,simmons,tina.simmons@sakilacustomer.org,goiânia,7832,2005-07-28 08:46:11,2005-08-04 06:55:11,2520,1.99,7
tina,simmons,tina.simmons@sakilacustomer.org,goiânia,8494,2005-07-29 09:04:32,2005-07-31 10:30:32,2521,4.99,2
tina,simmons,tina.simmons@sakilacustomer.org,goiânia,8938,2005-07-30 02:56:08,2005-07-31 23:08:08,2522,4.99,1
tina,simmons,tina.simmons@sakilacustomer.org,goiânia,9240,2005-07-30 13:57:54,2005-08-03 12:23:54,2523,4.99,4
tina,simmons,tina.simmons@sakilacustomer.org,goiânia,11203,2005-08-02 11:52:41,2005-08-10 15:52:41,2524,4.99,8
tina,simmons,tina.simmons@sakilacustomer.org,goiânia,11245,2005-08-02 13:33:50,2005-08-04 10:20:50,2525,2.99,2
tina,simmons,tina.simmons@sakilacustomer.org,goiânia,11849,2005-08-17 13:24:55,2005-08-22 12:50:55,2526,4.99,5
tina,simmons,tina.simmons@sakilacustomer.org,goiânia,13020,2005-08-19 08:07:50,2005-08-28 11:42:50,2527,5.99,9
tina,simmons,tina.simmons@sakilacustomer.org,goiânia,13495,2005-08-20 01:40:25,2005-08-23 06:32:25,2528,0.99,3
tina,simmons,tina.simmons@sakilacustomer.org,goiânia,13620,2005-08-20 06:41:27,2005-08-24 11:02:27,2529,2.99,4
tina,simmons,tina.simmons@sakilacustomer.org,goiânia,14798,2005-08-22 00:44:08,2005-08-27 02:18:08,2530,0.99,5
tina,simmons,tina.simmons@sakilacustomer.org,goiânia,14998,2005-08-22 07:53:14,2005-08-24 03:46:14,2531,4.99,2
phyllis,foster,phyllis.foster@sakilacustomer.org,zalantun,113,2005-05-25 19:07:40,2005-05-27 22:16:40,2532,2.99,2
phyllis,foster,phyllis.foster@sakilacustomer.org,zalantun,420,2005-05-27 15:19:38,2005-06-03 15:07:38,2533,6.99,7
phyllis,foster,phyllis.foster@sakilacustomer.org,zalantun,1025,2005-05-31 03:41:37,2005-06-08 07:05:37,2534,4.99,8
phyllis,foster,phyllis.foster@sakilacustomer.org,zalantun,2256,2005-06-18 05:21:56,2005-06-27 02:06:56,2535,4.99,9
phyllis,foster,phyllis.foster@sakilacustomer.org,zalantun,3109,2005-06-20 17:33:55,2005-06-22 23:09:55,2536,0.99,2
phyllis,foster,phyllis.foster@sakilacustomer.org,zalantun,4733,2005-07-08 13:12:07,2005-07-13 07:34:07,2537,2.99,5
phyllis,foster,phyllis.foster@sakilacustomer.org,zalantun,5130,2005-07-09 07:29:45,2005-07-13 05:56:45,2538,4.99,4
phyllis,foster,phyllis.foster@sakilacustomer.org,zalantun,6287,2005-07-11 17:00:04,2005-07-12 13:16:04,2539,4.99,1
phyllis,foster,phyllis.foster@sakilacustomer.org,zalantun,6586,2005-07-12 06:56:24,2005-07-17 09:36:24,2540,4.99,5
phyllis,foster,phyllis.foster@sakilacustomer.org,zalantun,7301,2005-07-27 12:50:23,2005-08-01 09:43:23,2541,2.99,5
phyllis,foster,phyllis.foster@sakilacustomer.org,zalantun,8233,2005-07-29 00:16:23,2005-08-03 05:17:23,2542,0.99,5
phyllis,foster,phyllis.foster@sakilacustomer.org,zalantun,11271,2005-08-02 14:18:22,2005-08-07 09:35:22,2543,5.99,5
phyllis,foster,phyllis.foster@sakilacustomer.org,zalantun,12704,2005-08-18 20:43:00,2005-08-21 22:28:00,2544,4.99,3
phyllis,foster,phyllis.foster@sakilacustomer.org,zalantun,13555,2005-08-20 04:09:50,2005-08-29 05:20:50,2545,2.99,9
phyllis,foster,phyllis.foster@sakilacustomer.org,zalantun,13904,2005-08-20 16:11:34,2005-08-26 12:46:34,2546,2.99,6
phyllis,foster,phyllis.foster@sakilacustomer.org,zalantun,13950,2005-08-20 17:58:00,2005-08-29 23:23:00,2547,8.99,9
phyllis,foster,phyllis.foster@sakilacustomer.org,zalantun,13993,2005-08-20 19:32:29,2005-08-26 16:59:29,2548,4.99,6
phyllis,foster,phyllis.foster@sakilacustomer.org,zalantun,14195,2005-08-21 03:40:35,2005-08-23 01:22:35,2549,0.99,2
phyllis,foster,phyllis.foster@sakilacustomer.org,zalantun,14333,2005-08-21 08:31:03,2005-08-28 03:39:03,2550,4.99,7
phyllis,foster,phyllis.foster@sakilacustomer.org,zalantun,15324,2005-08-22 20:23:13,2005-08-29 18:23:13,2551,5.99,7
phyllis,foster,phyllis.foster@sakilacustomer.org,zalantun,15631,2005-08-23 07:30:23,2005-08-24 07:23:23,2552,2.99,1
phyllis,foster,phyllis.foster@sakilacustomer.org,zalantun,15696,2005-08-23 10:04:17,2005-08-25 08:47:17,2553,0.99,2
phyllis,foster,phyllis.foster@sakilacustomer.org,zalantun,15913,2005-08-23 17:48:30,2005-08-31 21:17:30,2554,1.99,8
norma,gonzales,norma.gonzales@sakilacustomer.org,bislig,127,2005-05-25 21:10:40,2005-06-02 21:38:40,2555,2.99,8
norma,gonzales,norma.gonzales@sakilacustomer.org,bislig,629,2005-05-28 17:19:15,2005-06-02 20:01:15,2556,4.99,5
norma,gonzales,norma.gonzales@sakilacustomer.org,bislig,1213,2005-06-15 03:14:05,2005-06-15 21:41:05,2557,2.99,0
norma,gonzales,norma.gonzales@sakilacustomer.org,bislig,1367,2005-06-15 14:25:17,2005-06-21 19:15:17,2558,4.99,6
norma,gonzales,norma.gonzales@sakilacustomer.org,bislig,1734,2005-06-16 15:49:30,2005-06-22 13:52:30,2559,3.99,6
norma,gonzales,norma.gonzales@sakilacustomer.org,bislig,2620,2005-06-19 08:06:29,2005-06-24 11:42:29,2560,4.99,5
norma,gonzales,norma.gonzales@sakilacustomer.org,bislig,2816,2005-06-19 20:04:23,2005-06-20 21:09:23,2561,2.99,1
norma,gonzales,norma.gonzales@sakilacustomer.org,bislig,4044,2005-07-07 03:22:23,2005-07-13 03:23:23,2562,0.99,6
norma,gonzales,norma.gonzales@sakilacustomer.org,bislig,4287,2005-07-07 15:37:31,2005-07-16 19:59:31,2563,8.99,9
norma,gonzales,norma.gonzales@sakilacustomer.org,bislig,5719,2005-07-10 11:07:40,2005-07-15 14:14:40,2564,4.99,5
norma,gonzales,norma.gonzales@sakilacustomer.org,bislig,5970,2005-07-11 00:04:50,2005-07-19 03:36:50,2565,4.99,8
norma,gonzales,norma.gonzales@sakilacustomer.org,bislig,7809,2005-07-28 07:59:46,2005-08-02 02:56:46,2566,2.99,5
norma,gonzales,norma.gonzales@sakilacustomer.org,bislig,7979,2005-07-28 14:16:30,2005-08-03 09:39:30,2567,0.99,6
norma,gonzales,norma.gonzales@sakilacustomer.org,bislig,9605,2005-07-31 03:50:07,2005-08-07 09:15:07,2568,4.99,7
norma,gonzales,norma.gonzales@sakilacustomer.org,bislig,12316,2005-08-18 06:16:09,2005-08-27 05:54:09,2569,2.99,9
norma,gonzales,norma.gonzales@sakilacustomer.org,bislig,13786,2005-08-20 12:13:24,2005-08-28 07:24:24,2570,5.99,8
norma,gonzales,norma.gonzales@sakilacustomer.org,bislig,14804,2005-08-22 00:51:25,2005-08-26 21:15:25,2571,1.99,4
norma,gonzales,norma.gonzales@sakilacustomer.org,bislig,14865,2005-08-22 03:06:38,2005-08-23 04:26:38,2572,4.99,1
norma,gonzales,norma.gonzales@sakilacustomer.org,bislig,14978,2005-08-22 07:13:15,2005-08-25 12:26:15,2573,0.99,3
norma,gonzales,norma.gonzales@sakilacustomer.org,bislig,15693,2005-08-23 10:00:24,2005-08-25 08:23:24,2574,0.99,2
paula,bryant,paula.bryant@sakilacustomer.org,pathankot,490,2005-05-28 00:09:56,2005-05-30 22:32:56,2576,4.99,2
paula,bryant,paula.bryant@sakilacustomer.org,pathankot,1174,2005-06-15 00:12:51,2005-06-21 02:10:51,2577,2.99,6
paula,bryant,paula.bryant@sakilacustomer.org,pathankot,1261,2005-06-15 06:52:57,2005-06-21 01:47:57,2578,1.99,6
paula,bryant,paula.bryant@sakilacustomer.org,pathankot,3056,2005-06-20 13:20:58,2005-06-26 08:35:58,2579,2.99,6
paula,bryant,paula.bryant@sakilacustomer.org,pathankot,3426,2005-06-21 18:12:10,2005-06-23 18:22:10,2580,0.99,2
paula,bryant,paula.bryant@sakilacustomer.org,pathankot,3633,2005-07-06 06:43:26,2005-07-10 04:54:26,2581,1.99,4
paula,bryant,paula.bryant@sakilacustomer.org,pathankot,4000,2005-07-06 23:58:37,2005-07-08 21:43:37,2582,4.99,2
paula,bryant,paula.bryant@sakilacustomer.org,pathankot,4835,2005-07-08 18:08:13,2005-07-17 16:51:13,2583,5.99,9
paula,bryant,paula.bryant@sakilacustomer.org,pathankot,7245,2005-07-27 10:29:06,2005-08-05 12:09:06,2584,5.99,9
paula,bryant,paula.bryant@sakilacustomer.org,pathankot,7471,2005-07-27 19:02:19,2005-07-30 15:12:19,2585,4.99,3
paula,bryant,paula.bryant@sakilacustomer.org,pathankot,9222,2005-07-30 13:21:08,2005-08-08 10:42:08,2586,6.99,9
paula,bryant,paula.bryant@sakilacustomer.org,pathankot,9695,2005-07-31 07:13:30,2005-08-07 05:38:30,2587,6.99,7
paula,bryant,paula.bryant@sakilacustomer.org,pathankot,9951,2005-07-31 15:51:16,2005-08-03 14:54:16,2588,4.99,3
paula,bryant,paula.bryant@sakilacustomer.org,pathankot,10130,2005-07-31 21:44:30,2005-08-04 17:06:30,2589,0.99,4
paula,bryant,paula.bryant@sakilacustomer.org,pathankot,10446,2005-08-01 09:02:17,2005-08-04 10:00:17,2590,0.99,3
paula,bryant,paula.bryant@sakilacustomer.org,pathankot,12351,2005-08-18 07:32:12,2005-08-24 04:29:12,2591,5.99,6
paula,bryant,paula.bryant@sakilacustomer.org,pathankot,13516,2005-08-20 02:32:45,2005-08-27 04:38:45,2592,7.99,7
paula,bryant,paula.bryant@sakilacustomer.org,pathankot,14203,2005-08-21 03:51:52,2005-08-24 06:13:52,2593,4.99,3
diana,alexander,diana.alexander@sakilacustomer.org,augusta-richmond county,1266,2005-06-15 07:11:39,2005-06-21 02:59:39,2594,3.99,6
diana,alexander,diana.alexander@sakilacustomer.org,augusta-richmond county,1413,2005-06-15 17:25:07,2005-06-21 17:17:07,2595,7.99,6
diana,alexander,diana.alexander@sakilacustomer.org,augusta-richmond county,1437,2005-06-15 18:37:04,2005-06-20 12:56:04,2596,0.99,5
diana,alexander,diana.alexander@sakilacustomer.org,augusta-richmond county,2372,2005-06-18 14:37:37,2005-06-21 08:40:37,2597,0.99,3
diana,alexander,diana.alexander@sakilacustomer.org,augusta-richmond county,2973,2005-06-20 07:59:27,2005-06-24 12:31:27,2598,5.99,4
diana,alexander,diana.alexander@sakilacustomer.org,augusta-richmond county,3308,2005-06-21 07:58:36,2005-06-23 05:23:36,2599,0.99,2
diana,alexander,diana.alexander@sakilacustomer.org,augusta-richmond county,3463,2005-06-21 22:00:00,2005-06-22 19:22:00,2600,0.99,1
diana,alexander,diana.alexander@sakilacustomer.org,augusta-richmond county,3720,2005-07-06 11:06:57,2005-07-09 14:16:57,2601,2.99,3
diana,alexander,diana.alexander@sakilacustomer.org,augusta-richmond county,3742,2005-07-06 12:01:38,2005-07-15 10:46:38,2602,2.99,9
diana,alexander,diana.alexander@sakilacustomer.org,augusta-richmond county,4961,2005-07-08 23:35:53,2005-07-14 22:46:53,2603,4.99,6
diana,alexander,diana.alexander@sakilacustomer.org,augusta-richmond county,5558,2005-07-10 03:12:08,2005-07-14 03:09:08,2604,0.99,4
diana,alexander,diana.alexander@sakilacustomer.org,augusta-richmond county,5678,2005-07-10 08:42:42,2005-07-19 03:48:42,2605,4.99,9
diana,alexander,diana.alexander@sakilacustomer.org,augusta-richmond county,5696,2005-07-10 09:44:32,2005-07-12 13:38:32,2606,2.99,2
diana,alexander,diana.alexander@sakilacustomer.org,augusta-richmond county,8125,2005-07-28 19:31:48,2005-07-30 01:09:48,2607,4.99,2
diana,alexander,diana.alexander@sakilacustomer.org,augusta-richmond county,8437,2005-07-29 07:23:43,2005-08-04 10:52:43,2608,6.99,6
diana,alexander,diana.alexander@sakilacustomer.org,augusta-richmond county,9093,2005-07-30 08:33:24,2005-08-04 11:07:24,2609,3.99,5
diana,alexander,diana.alexander@sakilacustomer.org,augusta-richmond county,9315,2005-07-30 17:05:29,2005-08-01 12:47:29,2610,4.99,2
diana,alexander,diana.alexander@sakilacustomer.org,augusta-richmond county,9662,2005-07-31 06:09:53,2005-08-08 00:50:53,2611,3.99,8
diana,alexander,diana.alexander@sakilacustomer.org,augusta-richmond county,10031,2005-07-31 18:40:15,2005-08-03 14:38:15,2612,4.99,3
diana,alexander,diana.alexander@sakilacustomer.org,augusta-richmond county,11864,2005-08-17 14:02:01,2005-08-21 19:54:01,2613,4.99,4
diana,alexander,diana.alexander@sakilacustomer.org,augusta-richmond county,11984,2005-08-17 18:16:30,2005-08-24 21:09:30,2614,3.99,7
diana,alexander,diana.alexander@sakilacustomer.org,augusta-richmond county,12199,2005-08-18 02:09:23,2005-08-22 20:33:23,2615,4.99,4
diana,alexander,diana.alexander@sakilacustomer.org,augusta-richmond county,12525,2005-08-18 13:48:31,2005-08-23 13:04:31,2616,4.99,5
diana,alexander,diana.alexander@sakilacustomer.org,augusta-richmond county,13514,2005-08-20 02:28:09,2005-08-25 00:41:09,2617,0.99,5
diana,alexander,diana.alexander@sakilacustomer.org,augusta-richmond county,13855,2005-08-20 14:48:55,2005-08-28 14:45:55,2618,4.99,8
diana,alexander,diana.alexander@sakilacustomer.org,augusta-richmond county,14462,2005-08-21 12:50:57,2005-08-27 10:42:57,2619,3.99,6
diana,alexander,diana.alexander@sakilacustomer.org,augusta-richmond county,15989,2005-08-23 20:24:36,2005-08-26 20:35:36,2620,4.99,3
annie,russell,annie.russell@sakilacustomer.org,tete,2083,2005-06-17 17:14:00,2005-06-18 18:31:00,2621,2.99,1
annie,russell,annie.russell@sakilacustomer.org,tete,2790,2005-06-19 18:49:45,2005-06-21 00:13:45,2622,4.99,2
annie,russell,annie.russell@sakilacustomer.org,tete,3459,2005-06-21 21:45:47,2005-06-25 00:46:47,2623,0.99,4
annie,russell,annie.russell@sakilacustomer.org,tete,3540,2005-07-06 01:47:20,2005-07-08 23:48:20,2624,2.99,2
annie,russell,annie.russell@sakilacustomer.org,tete,3565,2005-07-06 03:02:58,2005-07-13 21:31:58,2625,0.99,7
annie,russell,annie.russell@sakilacustomer.org,tete,3818,2005-07-06 15:33:31,2005-07-11 16:35:31,2626,4.99,5
annie,russell,annie.russell@sakilacustomer.org,tete,4312,2005-07-07 17:34:59,2005-07-09 17:45:59,2627,4.99,2
annie,russell,annie.russell@sakilacustomer.org,tete,4508,2005-07-08 02:28:41,2005-07-16 23:59:41,2628,4.99,8
annie,russell,annie.russell@sakilacustomer.org,tete,5454,2005-07-09 22:24:25,2005-07-11 01:52:25,2629,4.99,2
annie,russell,annie.russell@sakilacustomer.org,tete,6544,2005-07-12 04:56:15,2005-07-17 08:28:15,2630,0.99,5
annie,russell,annie.russell@sakilacustomer.org,tete,6726,2005-07-12 13:48:14,2005-07-16 11:11:14,2631,0.99,4
annie,russell,annie.russell@sakilacustomer.org,tete,7182,2005-07-27 08:15:38,2005-08-03 12:48:38,2632,5.99,7
annie,russell,annie.russell@sakilacustomer.org,tete,7924,2005-07-28 12:08:53,2005-07-30 06:45:53,2633,0.99,2
annie,russell,annie.russell@sakilacustomer.org,tete,8438,2005-07-29 07:25:42,2005-08-04 07:39:42,2634,2.99,6
annie,russell,annie.russell@sakilacustomer.org,tete,9591,2005-07-31 03:19:28,2005-08-01 07:30:28,2635,4.99,1
annie,russell,annie.russell@sakilacustomer.org,tete,10820,2005-08-01 22:53:40,2005-08-02 17:59:40,2636,2.99,1
annie,russell,annie.russell@sakilacustomer.org,tete,14323,2005-08-21 08:08:43,2005-08-25 10:44:43,2637,4.99,4
annie,russell,annie.russell@sakilacustomer.org,tete,15006,2005-08-22 08:20:15,2005-08-23 11:57:15,2638,0.99,1
lillian,griffin,lillian.griffin@sakilacustomer.org,al-ayn,214,2005-05-26 08:48:49,2005-05-31 04:06:49,2639,3.99,5
lillian,griffin,lillian.griffin@sakilacustomer.org,al-ayn,1362,2005-06-15 13:53:32,2005-06-19 16:05:32,2640,3.99,4
lillian,griffin,lillian.griffin@sakilacustomer.org,al-ayn,1590,2005-06-16 05:11:41,2005-06-23 10:11:41,2641,5.99,7
lillian,griffin,lillian.griffin@sakilacustomer.org,al-ayn,2213,2005-06-18 02:36:47,2005-06-23 05:02:47,2642,4.99,5
lillian,griffin,lillian.griffin@sakilacustomer.org,al-ayn,2445,2005-06-18 19:02:11,2005-06-23 22:25:11,2643,0.99,5
lillian,griffin,lillian.griffin@sakilacustomer.org,al-ayn,2601,2005-06-19 06:09:44,2005-06-20 08:03:44,2644,4.99,1
lillian,griffin,lillian.griffin@sakilacustomer.org,al-ayn,3399,2005-06-21 15:47:48,2005-06-26 13:46:48,2645,4.99,5
lillian,griffin,lillian.griffin@sakilacustomer.org,al-ayn,3682,2005-07-06 09:22:48,2005-07-14 11:17:48,2646,7.99,8
lillian,griffin,lillian.griffin@sakilacustomer.org,al-ayn,4549,2005-07-08 04:25:03,2005-07-10 09:01:03,2647,4.99,2
lillian,griffin,lillian.griffin@sakilacustomer.org,al-ayn,6951,2005-07-26 23:47:31,2005-07-31 22:17:31,2648,2.99,5
lillian,griffin,lillian.griffin@sakilacustomer.org,al-ayn,7120,2005-07-27 05:56:39,2005-08-04 10:57:39,2649,3.99,8
lillian,griffin,lillian.griffin@sakilacustomer.org,al-ayn,7530,2005-07-27 21:18:58,2005-07-31 01:51:58,2650,0.99,4
lillian,griffin,lillian.griffin@sakilacustomer.org,al-ayn,8324,2005-07-29 03:56:05,2005-08-02 01:41:05,2651,5.99,4
lillian,griffin,lillian.griffin@sakilacustomer.org,al-ayn,8622,2005-07-29 13:53:28,2005-07-31 16:12:28,2652,4.99,2
lillian,griffin,lillian.griffin@sakilacustomer.org,al-ayn,8818,2005-07-29 22:14:04,2005-08-07 17:26:04,2653,5.99,9
lillian,griffin,lillian.griffin@sakilacustomer.org,al-ayn,9753,2005-07-31 09:22:38,2005-08-01 08:45:38,2654,2.99,1
lillian,griffin,lillian.griffin@sakilacustomer.org,al-ayn,10694,2005-08-01 18:15:07,2005-08-10 15:38:07,2655,3.99,9
lillian,griffin,lillian.griffin@sakilacustomer.org,al-ayn,10925,2005-08-02 02:24:38,2005-08-03 05:06:38,2656,2.99,1
lillian,griffin,lillian.griffin@sakilacustomer.org,al-ayn,11007,2005-08-02 05:05:53,2005-08-05 01:56:53,2657,0.99,3
lillian,griffin,lillian.griffin@sakilacustomer.org,al-ayn,11200,2005-08-02 11:48:36,2005-08-07 08:35:36,2658,2.99,5
lillian,griffin,lillian.griffin@sakilacustomer.org,al-ayn,11635,2005-08-17 04:33:17,2005-08-21 07:50:17,2659,5.99,4
lillian,griffin,lillian.griffin@sakilacustomer.org,al-ayn,11730,2005-08-17 08:22:00,2005-08-22 05:43:00,2660,2.99,5
lillian,griffin,lillian.griffin@sakilacustomer.org,al-ayn,12221,2005-08-18 02:50:51,2005-08-27 06:22:51,2661,5.99,9
lillian,griffin,lillian.griffin@sakilacustomer.org,al-ayn,14459,2005-08-21 12:48:08,2005-08-27 10:50:08,2662,1.99,6
lillian,griffin,lillian.griffin@sakilacustomer.org,al-ayn,15536,2005-08-23 03:58:28,2005-08-31 03:28:28,2663,7.99,8
emily,diaz,emily.diaz@sakilacustomer.org,kimchon,867,2005-05-30 03:54:43,2005-06-01 22:59:43,2664,0.99,2
emily,diaz,emily.diaz@sakilacustomer.org,kimchon,1858,2005-06-17 01:13:11,2005-06-18 21:33:11,2665,4.99,1
emily,diaz,emily.diaz@sakilacustomer.org,kimchon,2368,2005-06-18 14:10:27,2005-06-23 10:49:27,2666,2.99,5
emily,diaz,emily.diaz@sakilacustomer.org,kimchon,3780,2005-07-06 13:52:02,2005-07-15 08:41:02,2667,6.99,9
emily,diaz,emily.diaz@sakilacustomer.org,kimchon,4170,2005-07-07 09:44:36,2005-07-13 14:10:36,2668,2.99,6
emily,diaz,emily.diaz@sakilacustomer.org,kimchon,4344,2005-07-07 18:50:47,2005-07-12 16:38:47,2669,4.99,5
emily,diaz,emily.diaz@sakilacustomer.org,kimchon,4589,2005-07-08 06:26:04,2005-07-09 10:31:04,2670,0.99,1
emily,diaz,emily.diaz@sakilacustomer.org,kimchon,4800,2005-07-08 16:51:08,2005-07-13 14:16:08,2671,4.99,5
emily,diaz,emily.diaz@sakilacustomer.org,kimchon,4954,2005-07-08 23:14:16,2005-07-14 23:23:16,2672,2.99,6
emily,diaz,emily.diaz@sakilacustomer.org,kimchon,5035,2005-07-09 02:51:34,2005-07-16 21:38:34,2673,2.99,7
emily,diaz,emily.diaz@sakilacustomer.org,kimchon,5748,2005-07-10 12:19:59,2005-07-12 12:59:59,2674,2.99,2
emily,diaz,emily.diaz@sakilacustomer.org,kimchon,6289,2005-07-11 17:06:39,2005-07-12 15:54:39,2675,2.99,1
emily,diaz,emily.diaz@sakilacustomer.org,kimchon,6370,2005-07-11 21:28:32,2005-07-20 02:51:32,2676,3.99,9
emily,diaz,emily.diaz@sakilacustomer.org,kimchon,6662,2005-07-12 11:21:06,2005-07-13 13:00:06,2677,4.99,1
emily,diaz,emily.diaz@sakilacustomer.org,kimchon,7039,2005-07-27 03:11:48,2005-08-01 23:55:48,2678,4.99,5
emily,diaz,emily.diaz@sakilacustomer.org,kimchon,8072,2005-07-28 17:27:59,2005-07-30 19:08:59,2679,0.99,2
emily,diaz,emily.diaz@sakilacustomer.org,kimchon,8242,2005-07-29 00:34:27,2005-08-05 23:13:27,2680,7.99,7
emily,diaz,emily.diaz@sakilacustomer.org,kimchon,8514,2005-07-29 09:53:33,2005-07-30 06:34:33,2681,0.99,1
emily,diaz,emily.diaz@sakilacustomer.org,kimchon,10388,2005-08-01 06:42:44,2005-08-09 11:43:44,2682,7.99,8
emily,diaz,emily.diaz@sakilacustomer.org,kimchon,10455,2005-08-01 09:15:00,2005-08-05 13:35:00,2683,1.99,4
emily,diaz,emily.diaz@sakilacustomer.org,kimchon,11266,2005-08-02 14:07:35,2005-08-04 13:31:35,2684,4.99,2
emily,diaz,emily.diaz@sakilacustomer.org,kimchon,12379,2005-08-18 08:26:48,2005-08-19 10:08:48,2685,0.99,1
emily,diaz,emily.diaz@sakilacustomer.org,kimchon,12869,2005-08-19 02:50:36,2005-08-26 21:38:36,2686,8.99,7
robin,hayes,robin.hayes@sakilacustomer.org,jelets,71,2005-05-25 10:26:39,2005-05-28 04:59:39,2688,0.99,3
robin,hayes,robin.hayes@sakilacustomer.org,jelets,1216,2005-06-15 03:23:48,2005-06-18 03:35:48,2689,4.99,3
robin,hayes,robin.hayes@sakilacustomer.org,jelets,1340,2005-06-15 12:24:15,2005-06-22 13:02:15,2690,3.99,7
robin,hayes,robin.hayes@sakilacustomer.org,jelets,1427,2005-06-15 18:17:28,2005-06-16 15:47:28,2691,2.99,1
robin,hayes,robin.hayes@sakilacustomer.org,jelets,3468,2005-06-21 22:43:45,2005-06-30 01:49:45,2692,6.99,9
robin,hayes,robin.hayes@sakilacustomer.org,jelets,3602,2005-07-06 05:23:10,2005-07-15 03:22:10,2693,5.99,9
robin,hayes,robin.hayes@sakilacustomer.org,jelets,3800,2005-07-06 15:01:27,2005-07-15 11:12:27,2694,8.99,9
robin,hayes,robin.hayes@sakilacustomer.org,jelets,4209,2005-07-07 11:35:08,2005-07-10 10:58:08,2695,2.99,3
robin,hayes,robin.hayes@sakilacustomer.org,jelets,4970,2005-07-08 23:54:29,2005-07-16 22:47:29,2696,8.99,8
robin,hayes,robin.hayes@sakilacustomer.org,jelets,4980,2005-07-09 00:26:59,2005-07-14 19:42:59,2697,6.99,5
robin,hayes,robin.hayes@sakilacustomer.org,jelets,5238,2005-07-09 13:11:14,2005-07-10 07:27:14,2698,4.99,1
robin,hayes,robin.hayes@sakilacustomer.org,jelets,5355,2005-07-09 18:07:17,2005-07-16 20:33:17,2699,6.99,7
robin,hayes,robin.hayes@sakilacustomer.org,jelets,6655,2005-07-12 11:08:32,2005-07-15 15:17:32,2700,4.99,3
robin,hayes,robin.hayes@sakilacustomer.org,jelets,7819,2005-07-28 08:27:14,2005-08-02 12:34:14,2701,4.99,5
robin,hayes,robin.hayes@sakilacustomer.org,jelets,7921,2005-07-28 12:02:46,2005-08-01 12:08:46,2702,1.99,4
robin,hayes,robin.hayes@sakilacustomer.org,jelets,8203,2005-07-28 23:14:56,2005-07-31 04:19:56,2703,0.99,3
robin,hayes,robin.hayes@sakilacustomer.org,jelets,9048,2005-07-30 06:57:07,2005-08-05 00:57:07,2704,5.99,6
